timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1723283212496,452,HTTP Request,200,OK,Thread Group 1-8,text,false,,1224,119,10,10,https://www.boredapi.com,452,0,299
1723283212948,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-8,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283212488,466,HTTP Request,200,OK,Thread Group 1-10,text,false,,1224,119,10,10,https://www.boredapi.com,466,0,310
1723283212954,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-10,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283212543,457,HTTP Request,200,OK,Thread Group 1-3,text,false,,1224,119,10,10,https://www.boredapi.com,457,0,305
1723283213000,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283212566,447,HTTP Request,200,OK,Thread Group 1-5,text,false,,1224,119,10,10,https://www.boredapi.com,447,0,299
1723283213013,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-5,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283212570,449,HTTP Request,200,OK,Thread Group 1-1,text,false,,1224,119,10,10,https://www.boredapi.com,449,0,300
1723283213019,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-1,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283212652,460,HTTP Request,200,OK,Thread Group 1-2,text,false,,1224,119,10,10,https://www.boredapi.com,460,0,306
1723283213112,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-2,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283212687,457,HTTP Request,200,OK,Thread Group 1-9,text,false,,1224,119,10,10,https://www.boredapi.com,457,0,306
1723283213144,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-9,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283212705,458,HTTP Request,200,OK,Thread Group 1-4,text,false,,1224,119,10,10,https://www.boredapi.com,458,0,307
1723283213163,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-4,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283212828,447,HTTP Request,200,OK,Thread Group 1-6,text,false,,1224,119,10,10,https://www.boredapi.com,447,0,298
1723283213275,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-6,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283212872,479,HTTP Request,200,OK,Thread Group 1-7,text,false,,1224,119,10,10,https://www.boredapi.com,479,0,321
1723283213351,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-7,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283212955,447,HTTP Request,200,OK,Thread Group 1-10,text,false,,1224,119,10,10,https://www.boredapi.com,447,0,299
1723283213402,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-10,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283212948,475,HTTP Request,200,OK,Thread Group 1-8,text,false,,1224,119,10,10,https://www.boredapi.com,473,0,318
1723283213423,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-8,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283213000,461,HTTP Request,200,OK,Thread Group 1-3,text,false,,1224,119,10,10,https://www.boredapi.com,461,0,309
1723283213461,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283213014,450,HTTP Request,200,OK,Thread Group 1-5,text,false,,1224,119,10,10,https://www.boredapi.com,450,0,301
1723283213464,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-5,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283213019,484,HTTP Request,200,OK,Thread Group 1-1,text,false,,1224,119,10,10,https://www.boredapi.com,484,0,323
1723283213503,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-1,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283213112,481,HTTP Request,200,OK,Thread Group 1-2,text,false,,1224,119,10,10,https://www.boredapi.com,481,0,322
1723283213593,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-2,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283213144,476,HTTP Request,200,OK,Thread Group 1-9,text,false,,1224,119,10,10,https://www.boredapi.com,476,0,320
1723283213620,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-9,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283213164,457,HTTP Request,200,OK,Thread Group 1-4,text,false,,1224,119,10,10,https://www.boredapi.com,457,0,306
1723283213621,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-4,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283213275,447,HTTP Request,200,OK,Thread Group 1-6,text,false,,1224,119,10,10,https://www.boredapi.com,447,0,299
1723283213722,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-6,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283213351,450,HTTP Request,200,OK,Thread Group 1-7,text,false,,1228,119,10,10,https://www.boredapi.com,450,0,301
1723283213801,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-7,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283213402,453,HTTP Request,200,OK,Thread Group 1-10,text,false,,1228,119,10,10,https://www.boredapi.com,453,0,302
1723283213855,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-10,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283213423,457,HTTP Request,200,OK,Thread Group 1-8,text,false,,1228,119,10,10,https://www.boredapi.com,457,0,304
1723283213880,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-8,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283213461,462,HTTP Request,200,OK,Thread Group 1-3,text,false,,1228,119,10,10,https://www.boredapi.com,462,0,306
1723283213464,459,HTTP Request,200,OK,Thread Group 1-5,text,false,,1228,119,10,10,https://www.boredapi.com,459,0,305
1723283213923,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283213923,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-5,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283213503,442,HTTP Request,200,OK,Thread Group 1-1,text,false,,1228,119,10,10,https://www.boredapi.com,442,0,296
1723283213945,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-1,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283213593,477,HTTP Request,200,OK,Thread Group 1-2,text,false,,1228,119,10,10,https://www.boredapi.com,477,0,318
1723283214070,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-2,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283213620,453,HTTP Request,200,OK,Thread Group 1-9,text,false,,1228,119,10,10,https://www.boredapi.com,453,0,304
1723283214073,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-9,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283213621,487,HTTP Request,200,OK,Thread Group 1-4,text,false,,1228,119,10,10,https://www.boredapi.com,487,0,325
1723283214108,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-4,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283213722,478,HTTP Request,200,OK,Thread Group 1-6,text,false,,1228,119,10,10,https://www.boredapi.com,478,0,318
1723283214200,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-6,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283213802,476,HTTP Request,200,OK,Thread Group 1-7,text,false,,1228,119,10,10,https://www.boredapi.com,476,0,315
1723283214278,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-7,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283213855,457,HTTP Request,200,OK,Thread Group 1-10,text,false,,1228,119,10,10,https://www.boredapi.com,457,0,303
1723283214312,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-10,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283213880,455,HTTP Request,200,OK,Thread Group 1-8,text,false,,1228,119,10,10,https://www.boredapi.com,455,0,301
1723283214335,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-8,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283213924,441,HTTP Request,200,OK,Thread Group 1-5,text,false,,1228,119,10,10,https://www.boredapi.com,441,0,295
1723283214365,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-5,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283213923,446,HTTP Request,200,OK,Thread Group 1-3,text,false,,1228,119,10,10,https://www.boredapi.com,446,0,299
1723283214369,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283213946,451,HTTP Request,200,OK,Thread Group 1-1,text,false,,1228,119,10,10,https://www.boredapi.com,450,0,302
1723283214397,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-1,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283214070,459,HTTP Request,200,OK,Thread Group 1-2,text,false,,1228,119,10,10,https://www.boredapi.com,459,0,307
1723283214529,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-2,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283214073,467,HTTP Request,200,OK,Thread Group 1-9,text,false,,1228,119,10,10,https://www.boredapi.com,467,0,313
1723283214540,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-9,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283214108,480,HTTP Request,200,OK,Thread Group 1-4,text,false,,1228,119,10,10,https://www.boredapi.com,480,0,318
1723283214588,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-4,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283214200,453,HTTP Request,200,OK,Thread Group 1-6,text,false,,1228,119,10,10,https://www.boredapi.com,453,0,305
1723283214653,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-6,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283214278,445,HTTP Request,200,OK,Thread Group 1-7,text,false,,1228,119,10,10,https://www.boredapi.com,445,0,296
1723283214723,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-7,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283214312,447,HTTP Request,200,OK,Thread Group 1-10,text,false,,1220,119,10,10,https://www.boredapi.com,447,0,299
1723283214759,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-10,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283214335,445,HTTP Request,200,OK,Thread Group 1-8,text,false,,1220,119,10,10,https://www.boredapi.com,445,0,297
1723283214780,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-8,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283214366,445,HTTP Request,200,OK,Thread Group 1-5,text,false,,1220,119,10,10,https://www.boredapi.com,445,0,298
1723283214811,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-5,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283214369,447,HTTP Request,200,OK,Thread Group 1-3,text,false,,1220,119,10,10,https://www.boredapi.com,447,0,297
1723283214816,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283214397,466,HTTP Request,200,OK,Thread Group 1-1,text,false,,1220,119,10,10,https://www.boredapi.com,466,0,312
1723283214863,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-1,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283214540,462,HTTP Request,200,OK,Thread Group 1-9,text,false,,1220,119,10,10,https://www.boredapi.com,462,0,303
1723283215002,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-9,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283214529,477,HTTP Request,200,OK,Thread Group 1-2,text,false,,1220,119,10,10,https://www.boredapi.com,477,0,309
1723283215006,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-2,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283214588,452,HTTP Request,200,OK,Thread Group 1-4,text,false,,1220,119,10,10,https://www.boredapi.com,452,0,304
1723283215040,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-4,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283214654,443,HTTP Request,200,OK,Thread Group 1-6,text,false,,1220,119,10,10,https://www.boredapi.com,443,0,296
1723283215097,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-6,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283214723,473,HTTP Request,200,OK,Thread Group 1-7,text,false,,1220,119,10,10,https://www.boredapi.com,473,0,318
1723283215196,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-7,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283214759,473,HTTP Request,200,OK,Thread Group 1-10,text,false,,1220,119,10,10,https://www.boredapi.com,473,0,314
1723283215232,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-10,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283214780,467,HTTP Request,200,OK,Thread Group 1-8,text,false,,1220,119,10,10,https://www.boredapi.com,467,0,312
1723283215247,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-8,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283214811,459,HTTP Request,200,OK,Thread Group 1-5,text,false,,1220,119,10,10,https://www.boredapi.com,459,0,308
1723283215270,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-5,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283214816,472,HTTP Request,200,OK,Thread Group 1-3,text,false,,1220,119,10,10,https://www.boredapi.com,472,0,313
1723283215288,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283214863,470,HTTP Request,200,OK,Thread Group 1-1,text,false,,1220,119,10,10,https://www.boredapi.com,470,0,314
1723283215333,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-1,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283215006,451,HTTP Request,200,OK,Thread Group 1-2,text,false,,1220,119,10,10,https://www.boredapi.com,451,0,300
1723283215457,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-2,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283215003,478,HTTP Request,200,OK,Thread Group 1-9,text,false,,1220,119,10,10,https://www.boredapi.com,478,0,320
1723283215481,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-9,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283215041,459,HTTP Request,200,OK,Thread Group 1-4,text,false,,1220,119,10,10,https://www.boredapi.com,459,0,307
1723283215500,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-4,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283215097,453,HTTP Request,200,OK,Thread Group 1-6,text,false,,1220,119,10,10,https://www.boredapi.com,453,0,302
1723283215550,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-6,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283215197,465,HTTP Request,200,OK,Thread Group 1-7,text,false,,1220,119,10,10,https://www.boredapi.com,465,0,306
1723283215662,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-7,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283215232,452,HTTP Request,200,OK,Thread Group 1-10,text,false,,1220,119,10,10,https://www.boredapi.com,452,0,304
1723283215684,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-10,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283215247,465,HTTP Request,200,OK,Thread Group 1-8,text,false,,1220,119,10,10,https://www.boredapi.com,465,0,309
1723283215712,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-8,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283215271,461,HTTP Request,200,OK,Thread Group 1-5,text,false,,1220,119,10,10,https://www.boredapi.com,461,0,307
1723283215288,445,HTTP Request,200,OK,Thread Group 1-3,text,false,,1228,119,10,10,https://www.boredapi.com,445,0,297
1723283215733,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-5,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283215733,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283215333,446,HTTP Request,200,OK,Thread Group 1-1,text,false,,1228,119,10,10,https://www.boredapi.com,446,0,299
1723283215779,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-1,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283215457,484,HTTP Request,200,OK,Thread Group 1-2,text,false,,1228,119,10,10,https://www.boredapi.com,484,0,325
1723283215941,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-2,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283215500,456,HTTP Request,200,OK,Thread Group 1-4,text,false,,1228,119,10,10,https://www.boredapi.com,456,0,305
1723283215956,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-4,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283215482,481,HTTP Request,200,OK,Thread Group 1-9,text,false,,1228,119,10,10,https://www.boredapi.com,481,0,322
1723283215963,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-9,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283215550,461,HTTP Request,200,OK,Thread Group 1-6,text,false,,1228,119,10,10,https://www.boredapi.com,461,0,308
1723283216011,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-6,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283215662,483,HTTP Request,200,OK,Thread Group 1-7,text,false,,1228,119,10,10,https://www.boredapi.com,483,0,325
1723283216146,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-7,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283215684,477,HTTP Request,200,OK,Thread Group 1-10,text,false,,1228,119,10,10,https://www.boredapi.com,477,0,318
1723283216161,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-10,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283215712,470,HTTP Request,200,OK,Thread Group 1-8,text,false,,1228,119,10,10,https://www.boredapi.com,469,0,319
1723283215733,449,HTTP Request,200,OK,Thread Group 1-3,text,false,,1228,119,10,10,https://www.boredapi.com,449,0,301
1723283216182,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-8,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283216182,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283215733,479,HTTP Request,200,OK,Thread Group 1-5,text,false,,1228,119,10,10,https://www.boredapi.com,479,0,318
1723283216212,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-5,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283215780,448,HTTP Request,200,OK,Thread Group 1-1,text,false,,1228,119,10,10,https://www.boredapi.com,448,0,297
1723283216228,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-1,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283215942,448,HTTP Request,200,OK,Thread Group 1-2,text,false,,1228,119,10,10,https://www.boredapi.com,448,0,299
1723283216390,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-2,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283215963,448,HTTP Request,200,OK,Thread Group 1-9,text,false,,1228,119,10,10,https://www.boredapi.com,448,0,296
1723283216411,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-9,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283215956,456,HTTP Request,200,OK,Thread Group 1-4,text,false,,1228,119,10,10,https://www.boredapi.com,455,0,303
1723283216412,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-4,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283216011,459,HTTP Request,200,OK,Thread Group 1-6,text,false,,1228,119,10,10,https://www.boredapi.com,459,0,307
1723283216470,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-6,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283216146,453,HTTP Request,200,OK,Thread Group 1-7,text,false,,1228,119,10,10,https://www.boredapi.com,453,0,303
1723283216599,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-7,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283216161,461,HTTP Request,200,OK,Thread Group 1-10,text,false,,1228,119,10,10,https://www.boredapi.com,461,0,307
1723283216622,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-10,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283216182,479,HTTP Request,200,OK,Thread Group 1-3,text,false,,1228,119,10,10,https://www.boredapi.com,479,0,320
1723283216661,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283216182,480,HTTP Request,200,OK,Thread Group 1-8,text,false,,1228,119,10,10,https://www.boredapi.com,480,0,321
